SNO	Code	Name	Description
291804	x1_crusader_ironskin	Iron Skin	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 2}{/c_green} seconds<br><br>Your skin turns to iron, protecting you from most damage for a short duration.
267600	x1_crusader_judgment	Judgment	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 2}{/c_green} seconds<br><br>Pass judgment on all enemies in an area, Immobilizing them in place for a short duration.
325216	x1_crusader_justice	Justice	{c_gold}Generate:{/c_gold} {c_green}{Script Formula 0}{/c_green} Wrath per attack<br><br>Hurl a hammer of justice at your enemies.
290960	x1_crusader_lawsoffate	Laws of Fate	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 1}{/c_green} seconds<br><br>{c_gold}Active:{/c_gold} Recite a Law, increasing the speed you and your allies move for a short time.<br><br>{c_gold}Passive:{/c_gold} When you dodge, theres a chance you and your allies will move faster for a short period of time.
323371	x1_crusader_lawsoffate_passive		
290912	x1_crusader_lawsofhope	Laws of Hope	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 1}{/c_green} seconds<br><br>{c_gold}Active:{/c_gold} Recite a Law, increasing resource regeneration rate for you and your allies for a short time.<br><br>{c_gold}Passive:{/c_gold} Whenever you pick up a health globe, you and your allies' resources will regenerate faster.
323370	x1_crusader_lawsofhope_passive		
342299	x1_crusader_lawsofhope_passive2		
342279	x1_crusader_lawsofhope2	Laws of Hope	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 0}{/c_green} seconds<br><br>{c_gold}Active:{/c_gold} Empower the Law, surrounding you and your allies in a shield for a short duration.<br><br>{c_gold}Passive:{/c_gold} Recite the Law, continually healing you and your allies.<br><br>{c_yellow}Only one Law may be active at a time.{/c_yellow}
266722	x1_crusader_lawsofjustice	Laws of Justice	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 1}{/c_green} seconds<br><br>{c_gold}Active:{/c_gold} Recite a Law, increasing you and your allies resistances for a short time.<br><br>{c_gold}Passive:{/c_gold} Whenever you block, there is a chance you and your allies take less damage for a short period of time.
323386	x1_crusader_lawsofjustice_passive		
342286	x1_crusader_lawsofjustice_passive2		
342280	x1_crusader_lawsofjustice2	Laws of Justice	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 0}{/c_green} seconds<br><br>{c_gold}Active:{/c_gold} Empower the Law, greatly reducing the amount of damage you and your allies take from the elements for a short time.<br><br>{c_gold}Passive:{/c_gold} Recite the Law, reducing the amount of damage you and your allies take from the elements.<br><br>{c_yellow}Only one Law may be active at a time.{/c_yellow}
290946	x1_crusader_lawsofvalor	Laws of Valor	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 1}{/c_green} seconds<br><br>{c_gold}Active:{/c_gold} Recite a Law, increasing the damage you and your allies deal for a short time.<br><br>{c_gold}Passive:{/c_gold} Whenever you deal a critical strike against an enemy, there is a chance you and your allies will deal more damage for a short time.
323387	x1_crusader_lawsofvalor_passive		
342284	x1_crusader_lawsofvalor_passive2		
342281	x1_crusader_lawsofvalor2	Laws of Valor	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 0}{/c_green} seconds<br><br>{c_gold}Active:{/c_gold} Empower the Law, greatly increasing the Attack Speed of you and your allies for a short duration.<br><br>{c_gold}Passive:{/c_gold} Recite the Law, increasing the Attack Speed of you and your allies.<br><br>{c_yellow}Only one Law may be active at a time.{/c_yellow}
348773	x1_crusader_passive_blunt	Blunt	Let your hammer educate the heathens in the error of their ways.
356176	x1_crusader_passive_divinefortress	Divine Fortress	"His shield whirled around him, faster than the eye could follow, creating an impenetrable barrier against his foes."—The Tale of Joryn
357218	x1_crusader_passive_fervor	Fervor	"As the wicked fall at your feet, you shall know the power of the crusade."—Sir Gyrfalcon the Swift
311629	x1_crusader_passive_finery	Finery	As you meditate upon those stones that contain the Light, you will find the Light within yourself.
286177	x1_crusader_passive_heavenlystrength	Heavenly Strength	"You must quiet both mind and body in order to feel the Light.  Only then shall it unleash your hidden strength."—Cleric Akkhan
302500	x1_crusader_passive_holdyourground	Hold Your Ground	"I shall not be moved. Your blows cannot touch me."—Harrel the Unbreakable
310804	x1_crusader_passive_holycause	Holy Cause	"Unleash your might upon the wicked that they may be cleansed."—Melmoth, the Wanderer of the Wastes
309830	x1_crusader_passive_indestructible	Indestructible	"As my life drained away, I could no longer feel the blows raining down upon me."—Anajinn
310640	x1_crusader_passive_insurmountable	Insurmountable	Tenacity is measured by one's endurance against overwhelming odds.
310783	x1_crusader_passive_ironmaiden	Iron Maiden	Woe to those who would approach a true crusader while carrying anger in their hearts, for soon, they shall be no more.
310678	x1_crusader_passive_longarmofthelaw	Long Arm of the Law	"The Light sustains the law, for without it, the law is naught but empty words"—Cleric Akkhan
348741	x1_crusader_passive_lordcommander	Lord Commander	"You will follow, or you will fall."—Kassar
357269	x1_crusader_passive_nephalemmajesty	Fanaticism	"My words are not new. The ancients embraced the Light completely, and it made them mightier than we can even imagine."—Akarat
356173	x1_crusader_passive_renewal	Renewal	"I say unto you, let not the foul darkness engulf the Light within you. For whosoever hears these words and knows them to be true shall be reborn."—Akarat
356147	x1_crusader_passive_righteousness	Righteousness	The deeper your belief, the greater your power.
356052	x1_crusader_passive_toweringshield	Towering Shield	A crusader's shield is one with his body.
310626	x1_crusader_passive_vigilant	Vigilant	"May Akarat protect me and grant me the faith to allow the Light to heal my soul."—The Crusader's Oath
310775	x1_crusader_passive_wrathful	Wrathful	"One clad in the Light absorbs the anger of her foes and then turns it against them."—Crusader saying
375866	x1_crusader_phalanx_basic_melee	Phalanx Melee	
330729	x1_crusader_phalanx3	Phalanx	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Wrath<br><br>Summon powerful avatars who charge forward to the targeted destination.
369807	x1_crusader_phalanxarcher_ranged_projectile	Phalanx Ranged Attack	
290545	x1_crusader_provoke	Provoke	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 2}{/c_green} seconds<br>{c_gold}Generate:{/c_gold} {c_green}{Script Formula 3}{/c_green} Wrath<br><br>Taunt all nearby enemies and instantly generate an additional {c_green}{Script Formula 19}{/c_green} Wrath for every enemy taunted.
285903	x1_crusader_punish	Punish	{c_gold}Generate:{/c_gold} {c_green}{Script Formula 5}{/c_green} Wrath per attack<br><br>Strike your enemy and gain Hardened Senses, increasing your chance to block for a short time.
353492	x1_crusader_shieldbash2	Shield Bash	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Wrath<br><br>Charge at your enemy, bashing him and all nearby foes violently with your shield.
268530	x1_crusader_shieldglare	Shield Glare	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 4}{/c_green} seconds<br><br>Light erupts from your shield, Blinding all enemies in front of you.
289243	x1_crusader_slash	Slash	{c_gold}Generate:{/c_gold} {c_green}{Script Formula 3}{/c_green} Wrath per attack<br><br>Ignite the air in front of you, damaging all enemies caught in the flames.
286510	x1_crusader_smite	Smite	{c_gold}Generate:{/c_gold} {c_green}{Script Formula 5}{/c_green} Wrath per attack<br><br>Smite enemies up to {c_green}{Script Formula 19}{/c_green} yards away with holy chains that deal a large amount of damage. The chains break off and strike at nearby enemies, dealing lesser damage.
243853	x1_crusader_steedcharge	Steed Charge	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 2}{/c_green} seconds<br><br>Mount a celestial war horse that allows you to ride through enemies unhindered for a short time.
239042	x1_crusader_sweepattack	Sweep Attack	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Wrath<br><br>Sweep a mystical flail through enemies before you, dealing a large amount of damage.
363569	x1_darkangel_death		
335991	x1_darkangel_soulrush		
342349	x1_darkangel_summon		
366275	x1_deathmaiden_powerslam_lr_boss	Melee Attack	Swing your melee weapon for {c_green}{DamageMin} - {DamageMax}{/c} damage.
254440	x1_deathmaiden_powerslam_prototype	Melee Attack	Swing your melee weapon for {c_green}{DamageMin} - {DamageMax}{/c} damage.
366276	x1_deathmaiden_spin_attack_mortar_lr_boss		
253326	x1_deathmaiden_spin_attack_prototype		
253328	x1_deathmaiden_summon_prototype	Skeleton King Summon	
369862	x1_deathmaiden_summon_prototype_extraskeletons	Skeleton King Summon	
376562	x1_deathmaiden_unique_fire_abattoirfurnace_firewreath	Death Maiden Fire Wreath	
365311	x1_demonhunter_companion	Companion	{c_gold}Cooldown:{/c_gold} {c_green}{Cooldown Time}{/c_green} seconds<br><br>{c_gold}Active:{/c_gold} Your raven deals additional damage on its next attack.<br><br>{c_gold}Passive:{/c_gold} Summons a raven companion from the shadows.
365312	x1_demonhunter_companion_passive	Companion	!!Missing!! - Powers:x1_DemonHunter_Companion_Passive_desc
361936	x1_demonhunter_entanglingshot	Entangling Shot	{c_gold}Generate:{/c} {c_green}{Script Formula 1}{/c} Hatred<br><br>Imbue an arrow with shadow energy, slowing up to {c_green}[{Script Formula 14}+1]{/c_green} enemies.
377450	x1_demonhunter_evasivefire	Evasive Fire	{c_gold}Generate:{/c} {c_green}{Script Formula 4}{/c} Hatred<br><br>Fire at three enemies and occasionally perform an evasive backflip if any enemies are close.
352920	x1_demonhunter_passive_ambush	Ambush	"The art of surprise is difficult, but rewarding to master." —Mynton, Demon Hunter
324770	x1_demonhunter_passive_awareness	Awareness	"Everything is a test. Study your surroundings well, and you will pass." —Josen, Master Hunter
338859	x1_demonhunter_passive_singleout	Single Out	Wield your focus like a weapon.
302846	x1_demonhunter_vengeance	Vengeance	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 1}{/c_green} |4second:seconds;<br><br>Turn into the physical embodiment of Vengeance for {c_green}{Script Formula 0}{/c_green} |4second:seconds;.
363984	x1_detonate_dot_buffs		
368154	x1_dh_companion_boar_intervene	Intervene	Taunts enemies near player when player is low on Life.
340186	x1_floaterangel_lightningbeam		
359519	x1_floaterangel_lightningbeam_malthael		
340168	x1_floaterangel_teleport		
340083	x1_floaterangel_transform		
357811	x1_floaterangel_transform_malthael		
334740	x1_fortress_judgeevent_spawnknockback		
360496	x1_fortress_portal_switch		
361425	x1_fortress_portal_switch_checkmonsters		
361488	x1_fortress_portal_switch_teleportmonster		
330641	x1_fortress_rotating_door		
343407	x1_fortressb_visuals		
377827	x1_generic_break_walls_buff		
346580	x1_ghost_dark_soulsiphon		
298686	x1_ghost_soulsiphon		
346561	x1_ghost_soulsiphon_fire		
299066	x1_ghostwalkthroughwalls		
392702	x1_greed_death		
293555	x1_imperius_cleave	Despair Cleave	
345327	x1_imperius_enemyornothing		
293355	x1_imperius_leapsmash	Leap	{c_gold}Generate:{/c} {c_green}{Resource Gained On First Hit}{/c} Fury<br>{c_gold}Cooldown:{/c} {c_green}{Cooldown Time}{/c} seconds<br><br>Leap into the air, dealing {c_green}[{Script Formula 35}*100]%{/c_green} weapon damage to all enemies within {c_green}{Script Formula 0}{/c_green} yards of your destination and slowing their movement speed by {c_green}[{Script Formula 5}*100]%{/c_green} for {c_green}{Script Formula 4}{/c_green} seconds.
378346	x1_imperiuswingsbuff		
315456	x1_kyla_cheer		
315448	x1_kyla_falldownanimation		
315450	x1_kyla_shieldup		
344094	x1_legendary_potion_06		Drinking Kulle-Aid allows you to burst through walls summoned by Waller elites for 5 seconds.
405166	x1_legendary_potion_07		Restores {c_magic}[{VALUE1}*100]%{/c_magic} resource when used below 25% health.
342078	x1_legendarygenericpotionpowerup		
327306	x1_lifetimebuff_absorbnonplayerdamage		
374302	x1_lr_boss_asteroidrain		
354164	x1_lr_boss_bigred_izual_frostnova	Frost Nova	An explosion of ice freezes nearby enemies for {c_green}[{Script Formula 2}|1|] seconds{/c_green} and causes {c_green}{Script Formula 0} - [{Script Formula 0} + {Script Formula 1}] Cold damage{/c_green}. Cold damage chills enemies, slowing their movement and attack speed. Damage will break the freeze effect, but not the Chill effect.<br><br>Cooldown: {c_green}[{Cooldown Time}|1|] seconds{/c_green}
416435	x1_lr_boss_butcher_spears	Butcher Spears	Throw a spear up to {c_green}{Script Formula 2}{/c_green} yards to pull an enemy back to the Barbarian, slowing target's movement speed and dealing {c_green}[{Script Formula 0}*100]%{/c_green} weapon damage.<br><br>Generates: {c_green}{Script Formula 12}{/c_green} Fury<br>Cooldown: {c_green}{Cooldown Time}{/c_green} seconds
375182	x1_lr_boss_corruptangel_piercingdash		
366520	x1_lr_boss_darkangel_soulrush		
366525	x1_lr_boss_darkangel_summon		
369463	x1_lr_boss_darkangel_wave		
354687	x1_lr_boss_demonflyermega_firebreath	Big Red Fire Breath	This is your skill at close-range combat.
366974	x1_lr_boss_dummy_buff		
374236	x1_lr_boss_expandingfirering	Expanding Fire Ring	
367112	x1_lr_boss_firenova	Wickerman Fire Nova	
374471	x1_lr_boss_generic_taunt		
374569	x1_lr_boss_morluspellcaster_meteor		
374570	x1_lr_boss_morluspellcaster_meteor_2		
345382	x1_lr_boss_sandmonster_sandwall		
365722	x1_lr_boss_sandmonster_summoning		
374386	x1_lr_boss_sandmonster_summoning2		
374387	x1_lr_boss_sandmonster_summoning3		
367289	x1_lr_boss_sharedcooldown		
373204	x1_lr_boss_skeletonking_summon_skeleton	Skeleton King Summon	
375515	x1_lr_boss_skeletonking_whirlwind		
359186	x1_lr_boss_skeletonsummoner_projectile		
369518	x1_lr_boss_skeletonsummoner_projectile_b		
369519	x1_lr_boss_skeletonsummoner_projectile_c		
365266	x1_lr_boss_skeletonsummoner_summoning		
374493	x1_lr_boss_succubus_firestorm		
309921	x1_lr_creepmob_multiple_arm_attack		
328714	x1_malthael_baal_aistate		
330055	x1_malthael_baal_festeringappendage_melee	Melee Attack	Swing your melee weapon for {c_green}{DamageMin} - {DamageMax}{/c} damage.
324846	x1_malthael_baal_hoarfrost		
330084	x1_malthael_baal_rift		
330063	x1_malthael_baal_summonfesteringappendages		
325140	x1_malthael_deathfogmonster_setup		
328715	x1_malthael_diablo_aistate		
334760	x1_malthael_diablo_teleportfirenovalightning		
327766	x1_malthael_drainsoul		
340819	x1_malthael_healthglobedropper		
328712	x1_malthael_mephisto_aistate		
330366	x1_malthael_mephisto_poisoncloud		
323604	x1_malthael_mephisto_skullmissile		
354617	x1_malthael_mephisto_spawninvislightningproxies		
358059	x1_malthael_mephisto_spirallightning_inward		
348226	x1_malthael_mephisto_summonrotatinglightning		
347681	x1_malthael_mephisto_teleportexplodeorbs		
371010	x1_malthael_ondeath		
330358	x1_malthael_phaseone_aistate		
367300	x1_malthael_phasethree_aistate		
330360	x1_malthael_phasetwo_aistate		
327847	x1_malthael_sicklethrowteleport		
360885	x1_malthael_spirit_death		
362756	x1_malthael_spirit_fog		
325184	x1_malthael_summondeathfogmonster		
354045	x1_malthael_summonfloaterangel		
325648	x1_malthael_swordshieldstart		
325649	x1_malthael_swordshieldstop		
354881	x1_molemutant_ranged_jumpback_shot		
349044	x1_molemutant_ranged_projectile		
349528	x1_molemutant_shaman_blast		
350639	x1_molemutant_shaman_resurrect		
350022	x1_molemutantenragedcombo	Melee Attack	This is your skill at close-range combat.
312736	x1_monk_dashingstrike	Dashing Strike	{c_gold}Cost:{/c_gold} {c_green}{Script Formula 23}{/c_green} Charge<br><br>Quickly dash and strike enemies.<br><br>{c_yellow}You gain a charge every {c_green}{Script Formula 2}{/c_green} seconds and can have up to {c_green}{Script Formula 0}{/c_green} charges stored at a time.{/c_yellow}
312307	x1_monk_epiphany	Epiphany	{c_gold}Cooldown:{/c_gold} {c_green}{Cooldown Time}{/c_green} seconds<br><br>Have an Epiphany, increasing your Spirit Regeneration per Second and enabling your melee attacks to instantly dash to your target for {c_green}{Script Formula 0}{/c_green} seconds.
317076	x1_monk_innersanctuary	Inner Sanctuary	{c_gold}Cooldown:{/c_gold} {c_green}{Cooldown Time}{/c_green} seconds<br><br>Create a runic circle of protection that reduces all damage taken for all allies inside.
375088	x1_monk_mantraofconviction_v2	Mantra of Conviction	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Spirit<br><br>{c_gold}Active:{/c_gold} Damage bonus is increased for a short duration.<br><br>{c_gold}Passive:{/c_gold} Nearby enemies take increased damage.<br><br>{c_yellow}Only one Mantra may be active at a time.{/c_yellow}
375089	x1_monk_mantraofconviction_v2_passive	Mantra of Conviction	
375049	x1_monk_mantraofevasion_v2	Mantra of Salvation	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Spirit<br><br>{c_gold}Active:{/c_gold} You and nearby allies gain greatly increased resistance to all elements.<br><br>{c_gold}Passive:{/c_gold} You and nearby allies gain increased resistance to all elements.<br><br>{c_yellow}Only one Mantra may be active at a time.{/c_yellow}
375050	x1_monk_mantraofevasion_v2_passive	Mantra of Salvation	
373143	x1_monk_mantraofhealing_v2	Mantra of Healing	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Spirit<br><br>{c_gold}Active:{/c_gold} Shroud you and your allies with a mystical shield that absorbs damage.<br><br>{c_gold}Passive:{/c_gold} You and nearby allies gain increased Life regeneration.<br><br>{c_yellow}Only one Mantra may be active at a time.{/c_yellow}
373154	x1_monk_mantraofhealing_v2_passive	Mantra of Healing	
375082	x1_monk_mantraofretribution_v2	Mantra of Retribution	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Spirit<br><br>{c_gold}Active:{/c_gold} Increase the amount of damage dealt to attackers.<br><br>{c_gold}Passive:{/c_gold} You and nearby allies deal a percentage of your weapon damage as Holy to attackers when blocking, dodging or getting hit.<br><br>{c_yellow}Only one Mantra may be active at a time.{/c_yellow}
375083	x1_monk_mantraofretribution_v2_passive	Mantra of Retribution	
363878	x1_monk_mystically_runea_explode		
363876	x1_monk_mystically_runea_tagforexplosion		
362102	x1_monk_mystically_v2	Mystic Ally	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 18}{/c_green} seconds<br><br>{c_gold}Active:{/c_gold} Your mystic ally has its damage increased for a short duration.<br><br>{c_gold}Passive:{/c_gold} A mystic ally fights by your side.
362118	x1_monk_mystically_v2_passive	Mystic Ally	
341559	x1_monk_passive_momentum	Momentum	Always in motion, flowing like water.
315271	x1_monk_passive_mythicrhythm	Mythic Rhythm	"The spirit is inconquerable, it folds in upon itself, it grows, always strengthening." — Patriarch Anisim
368899	x1_monk_passive_unity	Unity	"I thought I was done for, trampled into the snow. Suddenly I felt her hand on my shoulder. The warmth returned to my bones, and together we repelled the beasts." —Legends of the North
384623	x1_monsteraffix_avenger_corpsebomberrare		
384624	x1_monsteraffix_avenger_corpsebomberrarecast		
384628	x1_monsteraffix_avenger_lightningstorm		
384630	x1_monsteraffix_avenger_lightningstormcast		
384570	x1_monsteraffix_avenger_orbiter		
384571	x1_monsteraffix_avenger_orbitercast		
308319	x1_monsteraffix_corpsebomber	Poison	
308318	x1_monsteraffix_corpsebombercast		
309247	x1_monsteraffix_corpsebomberrare	Poison	
309248	x1_monsteraffix_corpsebomberrarecast		
328052	x1_monsteraffix_lightningstorm	Pulse	
332756	x1_monsteraffix_lightningstorm_ai_close		
349748	x1_monsteraffix_lightningstorm_killself		
348532	x1_monsteraffix_lightningstorm_pulse		
332683	x1_monsteraffix_lightningstorm_tagtarget		
328053	x1_monsteraffix_lightningstormcast		
349751	x1_monsteraffix_lightningstormchampion		
343528	x1_monsteraffix_orbiter	Orbiter	
343527	x1_monsteraffix_orbitercast		
345214	x1_monsteraffix_orbiterchampion	Orbiter	
345215	x1_monsteraffix_orbiterchampioncast		
337106	x1_monsteraffix_teleportmines	Wormhole	
337107	x1_monsteraffix_teleportminescast		
334807	x1_negativehealthglobe_flash		
338025	x1_nightscreamer_allybitetransform		
338114	x1_nightscreamer_cantransform		
322542	x1_nightscreamer_furiouscharge		
324956	x1_nightscreamer_screamattack		
367807	x1_npc_westmarch_aldritch_crushingresolve	Crushing Resolve	{c_gold}Generate:{/c_gold} {c_green}{Script Formula 4}{/c_green} Wrath per attack<br><br>Attack for {c_green}[{Script Formula 3}*100]%{/c_green} weapon damage.  Every time you strike an enemy, the number of targets hit increases by {c_green}1{/c_green}, up to a maximum of {c_green}5{/c_green}.
329848	x1_pand_brute_decapitate_slide	Decapitate	
360331	x1_pand_ext_event_greatweapon_bosssuckin	Great Weapon Boss Suck In	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Arcane Power<br>{c_gold}Cooldown:{/c_gold} {c_green}[{Cooldown Time}]{/c_green} |4second:seconds;<br><br>Conjure a Black Hole at the target location that draws enemies to it and deals {c_green}[{Script Formula 13} * 100]%{/c_green} weapon damage as Arcane over {c_green}[{Script Formula 0}]{/c_green} seconds to all enemies within {c_green}[{Script Formula 14}]{/c_green} yards.
361400	x1_pand_ext_event_greatweapon_fireenergypulses		
358496	x1_pand_ext_event_greatweapon_summonboss		
357034	x1_pand_ext_event_greatweapon_summonmonsters		
364483	x1_pand_ext_imperiuscharge_towers_chains		
365313	x1_pand_ext_imperiuscharge_towers_setup	Slime Geyser	
323354	x1_pand_ext_ram_knockback	Belial Firebomb	Throw out three grenades that explode in {Script Formula 0} - [{Script Formula 0} + {Script Formula 1}] damage.
321861	x1_pand_fortress_ordnance_chronofield		
321168	x1_pand_fortress_ordnance_mine	X1_Pand_Fortress_Ordnance_Mine	
321860	x1_pand_fortress_ordnance_shocker		
347156	x1_pand_hexmaze_portalchampsummon		
277005	x1_pand_leaperangel_leap		
270752	x1_pand_maze_portaltest_power		
374755	x1_pand_maze_portaltest_power_bloone		
374759	x1_pand_maze_portaltest_power_borgoth		
374763	x1_pand_maze_portaltest_power_grotescor		
374767	x1_pand_maze_portaltest_power_haziael		
374771	x1_pand_maze_portaltest_power_magrethar		
374775	x1_pand_maze_portaltest_power_severag		
330626	x1_pand_rockworm_burstout		
279220	x1_pand_sniperangel_closerangedattack	Melee Attack	This is your skill at close-range combat.
375514	x1_pand_sniperangel_closerangedattack_lr_boss		
274493	x1_pand_sniperangel_rangedattack	Melee Attack	This is your skill at close-range combat.
365321	x1_pand_sniperangel_rangedattack_lr_boss	Melee Attack	This is your skill at close-range combat.
365454	x1_pand_sniperangel_rangedattack_lr_boss_offset	Melee Attack	This is your skill at close-range combat.
300679	x1_pandemonium_ideation_timestopbuff		
322467	x1_pandext_collapsing_pillar	a2dun_Zolt_Tesla_Tower_Lightning_pewpew_	
300721	x1_pandext_ideation_bacon_beaconondeath		
272299	x1_pandext_ranged_prototype	Melee Attack	Swing your melee weapon for {c_green}{DamageMin} - {DamageMax}{/c} damage.
323070	x1_pandext_ranged_prototype_strafeleft	Melee Attack	Swing your melee weapon for {c_green}{DamageMin} - {DamageMax}{/c} damage.
323071	x1_pandext_ranged_prototype_straferight	Melee Attack	Swing your melee weapon for {c_green}{DamageMin} - {DamageMax}{/c} damage.
347846	x1_pandext_timetrap		
276351	x1_pandint_splitmonster_merge		
276298	x1_pandint_splitmonster_split		
356461	x1_passive_bountyscroll	Bounty Scroll	Grants a random buff to you and your allies.
375252	x1_passive_bountyscroll_beastdamage	Bounty Scroll	
366183	x1_passive_bountyscroll_bossdamage	Bounty Scroll	
375246	x1_passive_bountyscroll_demondamage	Bounty Scroll	
359128	x1_passive_bountyscroll_elitedamage	Bounty Scroll	
356462	x1_passive_bountyscroll_experience	Bounty Scroll	
377214	x1_passive_bountyscroll_liferegen	Bounty Scroll	
375263	x1_passive_bountyscroll_runspeed	Bounty Scroll	
375248	x1_passive_bountyscroll_undeaddamage	Bounty Scroll	
359826	x1_plagued_lacuni_specialmelee	Decapitate	
357878	x1_plagued_lacunimale_summon		
334633	x1_portalguardian_turning		
302416	x1_portalguardianminion_projectile		
270783	x1_portalmonster_burrowin		
270782	x1_portalmonster_burrowout		
270784	x1_portalmonster_lifetimebuff		
325081	x1_portalmonster_portalsummon		
330047	x1_portalmonster_roarsummon		
279029	x1_portalmonster_stomp		
323805	x1_portalmonster_swipe	Melee Attack	Swing your melee weapon for {c_green}{DamageMin} - {DamageMax}{/c} damage.
271815	x1_rockfodder_charge		
322494	x1_rockfodder_furiouscharge		
371040	x1_rockfodder_furiouscharge_rockhive_queen		
327540	x1_rockfodder_tumble		
323210	x1_rockworm_pand_projectile		
377188	x1_sandmonster_weapon_melee_instant	Melee Attack	Swing your melee weapon for {c_green}{DamageMin} - {DamageMax}{/c} damage.
246451	x1_scaryeyes_burrowinhidden		
246453	x1_scaryeyes_burrowout		
254946	x1_scaryeyes_charge		
365395	x1_scoundrel_multishot	Multishot	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 3}{/c_green} seconds<br><br>{c_gold}Active:{/c_gold} The Scoundrel will shoot multiple bolts at once.<br><br>{c_gold}Passive:{/c_gold} The Scoundrel's special attacks have a chance to fire multiple bolts.
366585	x1_scoundrel_multishot_passive	Multishot	The Scoundrel will occasionally fire a mulitshot, and his special attacks fire {c_green}[{Script Formula 2}+1]{/c_green} bolts at a time.
333071	x1_shardpassive_fakeglobes		
333072	x1_shardpassive_minresource		
315052	x1_skeleton_stab	Downthrust	{c_gold}Generate:{/c} {c_green}{Resource Gained On First Hit}{/c} Fury<br>{c_gold}Cooldown:{/c} {c_green}{Cooldown Time}{/c} seconds<br><br>Leap into the air, dealing {c_green}[{Script Formula 35}*100]%{/c_green} weapon damage to all enemies within {c_green}{Script Formula 0}{/c_green} yards of your destination and slowing their movement speed by {c_green}[{Script Formula 5}*100]%{/c_green} for {c_green}{Script Formula 4}{/c_green} seconds.
314835	x1_skeleton_strafe		
300136	x1_skeletonarcher_firearrow		
313920	x1_skeletonarcher_firearrowbackpedal		
375703	x1_snitchley_treasuregoblin_escape		
370348	x1_spectralhound_buff		
319739	x1_summonvanitypet		
286732	x1_temp_ballista_switch_leap		
375439	x1_uber_diablo_hellspikes	Hell Spikes	
338723	x1_udder_lightning		
345292	x1_unique_npc_enchantress_forcefulpush	Forceful Push	Summon an Arcane explosion {c_green}{Script Formula 5}{/c_green} yards around an enemy, dealing {c_green}[{Script Formula 6}*100]%{/c_green} weapon damage as Arcane and knocking back all monsters caught within it.<br><br>Cooldown: {c_green}{Script Formula 7}{/c_green} seconds
344565	x1_unique_npc_enchantress_masscharm	Mass Control	Lob a bulb of magical energy that will hex a group of enemies into chickens for {c_green}{Script Formula 6}{/c_green} seconds. Hexed enemies are unable to perform offensive actions.<br><br>Cooldown: {c_green}{Script Formula 7}{/c_green} seconds
345394	x1_unique_npc_enchantress_scorchedearth	Erosion	Conjures a pool of energy that deals {c_green}[{Script Formula 9}*{Script Formula 4}*100]%{/c_green} weapon damage as Arcane over {c_green}[{Script Formula 4}]{/c_green} seconds. Affected enemies take an extra {c_green}[{Script Formula 0}*100]%{/c_green} damage from all attacks for {c_green}[{Script Formula 1}]{/c_green} seconds.<br><br>Cooldown: {c_green}{Script Formula 10}{/c_green} seconds
344096	x1_unique_npc_templar_heal	Heal	Heals you and the Templar for {c_green}[{Script Formula 0}]{/c_green} Life.<br><br>Cooldown: {c_green}[{Cooldown Time}]{/c_green} seconds
344099	x1_unique_npc_templar_onslaught	Onslaught	Delivers a massive blow to an enemy for {c_green}[{Script Formula 0} * 100]%{/c_green} weapon damage.<br><br>Cooldown: {c_green}{Script Formula 3}{/c_green} seconds
344098	x1_unique_npc_templar_shieldcharge	Charge	Charges a target, dealing {c_green}[{Script Formula 0}*100]%{/c_green} weapon damage and stunning all enemies within {c_green}{Script Formula 5}{/c_green} yards for {c_green}{Script Formula 4}{/c_green} seconds.<br><br>Cooldown: {c_green}{Script Formula 6}{/c_green} seconds
346525	x1_unique_triunesummoner_projectile		
340870	x1_urzael_cannonball		
347799	x1_urzael_cannonball_burning		
346168	x1_urzael_ceilingdebris		
347842	x1_urzael_ceilingdebris_burning		
292061	x1_urzael_flamesweep		
346045	x1_urzael_leapknockback		
308295	x1_urzael_melee_instant	Melee Attack	Swing your melee weapon for {c_green}{DamageMin} - {DamageMax}{/c} damage.
